order_id,customer_id,product_id,order_date,quantity,price
6e8829b9-977e-4346-8983-41ec58bd72dd,d28b1e9b-3c96-4c68-8618-c138b8986de7,9fd9da26-3d02-456d-b911-26142d310376,2024-04-14,4,455.93
60f82303-d9ef-46c9-bc90-1dcc5b40e63d,5d9a6d91-ca44-43a4-8bd9-77aa46de9f47,e5394d39-48cb-45ae-8735-0311a5635172,2023-12-17,10,56.15
ce11abcd-eaca-4538-aea4-41405a7df342,a0c84e47-301b-4b9b-b83c-c124c446feb2,bacbdbdf-e454-41af-81f7-cb4b2ebf1244,2023-04-26,9,281.69
a31ada76-b20c-4460-a886-2298a0d47dc6,960203f5-8f42-4f4c-a3b4-e7b3614bc49b,c2775e8d-2748-4a95-814a-76da33fc5c32,2022-08-05,2,54.56
23bd4fe4-29cb-44a7-9716-18026f1615a7,15063383-66c2-45db-8a13-be6031051468,cbfaa4c7-33a5-4794-b592-d2463bbbb1cf,2023-09-30,9,247.39
620dfc22-f096-4074-8df4-7fa000c27e12,df79dd8f-e08a-4c41-b57a-56da65987aab,c7d77e39-332e-40a4-baad-fb574343732b,2024-04-16,2,499.46
d61e826b-6258-45a4-be3b-5a6701214502,1ae1f569-37e9-451d-90c8-15d56b91523b,c7d77e39-332e-40a4-baad-fb574343732b,2023-11-06,4,499.46
f2e80f25-5ab0-4bc1-83b5-9ab38c79f144,15063383-66c2-45db-8a13-be6031051468,09cf3bf9-8117-40e3-a794-71c056298724,2022-11-05,4,279.98
1dde5ca3-95df-4ac5-83db-e5712cfe4aa5,77429103-faff-4c0d-9e94-a88c91027dfb,228f5017-deca-4340-becd-86bf75697974,2024-01-22,2,134.78
b07ddb52-7665-4870-b67b-f5fbc6fdcfc1,bdc2333c-b7de-4442-a000-9e8169e7964d,8fb9ac2e-6ff0-433c-933b-be4de6a96929,2024-05-17,4,66.55
b8daa510-53bf-4fec-b02f-8f945abc3f0f,8e55f874-678f-4281-ac36-ea0f778dae8b,c490c484-e557-4c42-b9b5-fbc90fde3564,2023-11-14,8,473.19
2ffa3886-d40e-4b15-aa50-b2aa866ec275,570b21a1-758d-4cc3-8b99-02e9bef9d939,c2775e8d-2748-4a95-814a-76da33fc5c32,2023-12-27,1,54.56
509639f1-1016-46f7-8475-4a528cf3dc14,960203f5-8f42-4f4c-a3b4-e7b3614bc49b,50f81864-9e16-477d-9c61-b402dd35c7e7,2023-10-26,2,485.2
42e4c81b-f553-49d4-b524-b627dd616622,960203f5-8f42-4f4c-a3b4-e7b3614bc49b,2afe81e2-3ab6-4a6b-bf1f-576aff76f87b,2023-09-08,5,112.79
77341899-91b9-4130-bb00-d18e7be9a373,1d2bade7-649f-463c-9542-e63e7be6c759,e5394d39-48cb-45ae-8735-0311a5635172,2022-08-18,2,56.15
3cf764c7-d076-4604-89eb-e3755a2b7479,e0734f95-5bf6-4dcd-84b7-ec7287bf96a8,d4c70cb3-2dab-4dac-9e5e-97385d3fdbf8,2023-07-02,6,173.02
d136cc54-275b-4a52-a1e3-8eb67889e00d,d92611c6-b22e-4701-97cc-659ecabafbc5,2afe81e2-3ab6-4a6b-bf1f-576aff76f87b,2022-07-06,10,112.79
12215203-a052-4cb5-a15a-851ddaf37fcf,44de80fc-d9fd-4837-8036-44aa380d97d5,88363e9d-3bc5-484b-843d-75352ca7f2a3,2022-11-08,2,86.96
cb36caf1-c5fe-4d7d-8078-f09fb866df94,72c8ac1a-1f33-4025-a136-b8dad8f27f01,562344ce-072b-422a-8ec5-6efd2c9a03fc,2023-11-24,2,435.31
161e0953-85d2-418e-bc9f-026b14cc0d07,e2f4861b-76ee-4696-9ace-b73dc655b67f,27516423-e285-44df-991c-71c619ea2bb1,2022-11-19,1,232.95
f3470a3c-1aa4-47e2-ab5b-4bca33b41131,5d9a6d91-ca44-43a4-8bd9-77aa46de9f47,a22ccdb9-d439-4ded-93a6-64d87c033938,2024-04-03,1,426.35
8bd4d522-a212-4173-9de1-0ee02d0899f6,2eff060d-4020-4997-8aa0-dd3825c7dbe0,8e5bae1b-0f7c-483f-8140-11e168a4eaf5,2024-04-18,10,264.07
e312d15d-7282-48e6-b07b-85d71d176ba5,1432e9a5-5a14-44e7-887f-c8a38223a6e8,623e1db8-c63c-4ef4-a270-77cd11f5bd8c,2023-08-23,7,398.44
73488c61-9c70-47b1-b078-4678a24231dd,6bdf3d60-bf3d-45f7-a393-415f22020ec4,9f50e7f2-7e6a-411a-8d11-5afc1811aab3,2022-10-08,3,457.22
91bdcd82-d223-47d9-a4a6-10b4bd051d78,960203f5-8f42-4f4c-a3b4-e7b3614bc49b,de4b2f20-8cd3-4bdf-80fa-59651524549c,2024-01-08,3,272.11
6b2bb0a1-6d17-4bc1-b14b-39e07cd935b1,ae7956e5-8cf9-4d3f-9967-d517b06e1da3,e07a9e2a-9e47-44eb-a1af-5546880e5785,2024-04-14,5,253.38
c04612a7-7929-4993-9210-d26be19dac39,013458ea-5dc0-4576-a6b5-8a12643072af,b76ac9bd-2623-4bca-85e4-0058bccacdc0,2024-05-27,8,360.88
c7f8d581-5388-450b-870b-396898d5c89e,986157b8-354a-4f15-9178-e104a3470c3f,9fd9da26-3d02-456d-b911-26142d310376,2022-08-10,4,455.93
4d53c52e-12ae-4833-971d-9baeb2be7cf4,34d4f41b-dc57-428b-9953-2726be4eb0be,7c1ca02e-cc1c-4340-b574-fd8bfc7a86ec,2023-04-06,1,265.93
4ab60156-0603-455b-aadc-aeb492dff30a,72ec9d4b-f846-449c-8073-dd714849620d,eea5e2d5-f1b1-4453-910b-fb4347c3c140,2023-12-04,7,393.25
0ca3ed70-26b4-4d2c-8a26-badcaa6285c0,1df79bbf-8b9e-42f1-b7b4-0046e8e6a57d,228f5017-deca-4340-becd-86bf75697974,2023-02-25,9,134.78
81bf9f9d-1479-49e7-a8a2-182650fa18f9,7048f87b-6f3d-4c1f-9e80-4456201688da,cbfaa4c7-33a5-4794-b592-d2463bbbb1cf,2024-03-02,7,247.39
8a82ef94-a141-4b59-9d44-1af429d896ee,39bec912-9012-431d-b061-94c2331189b6,c2775e8d-2748-4a95-814a-76da33fc5c32,2024-02-08,3,54.56
3ee82acd-8236-467b-8f23-7268152e0cdd,d28b1e9b-3c96-4c68-8618-c138b8986de7,9434243a-371f-4b88-8f3a-a8fa4c6d11ca,2024-04-23,5,170.28
d53e0ee9-b88e-4e8c-bca1-a138ea64c570,6a81bcdf-c167-47e5-811a-7076a18ba9e8,4c489ba3-67be-4747-9e0d-b9a6be43795f,2023-10-22,5,168.01
816530e7-f880-4e95-b692-a2b68777bb4c,f7febc8b-eb04-4b42-8f80-e5610004c2bb,eea5e2d5-f1b1-4453-910b-fb4347c3c140,2023-03-29,4,393.25
a919afcf-39dc-4d32-9581-7b46f9716a0c,e0734f95-5bf6-4dcd-84b7-ec7287bf96a8,29b39332-40ef-45bf-81ee-2839ca3b4343,2024-06-08,2,466.5
273ccf22-f747-4f8c-805e-b80686513482,960203f5-8f42-4f4c-a3b4-e7b3614bc49b,cbfaa4c7-33a5-4794-b592-d2463bbbb1cf,2023-04-09,1,247.39
bc1527cf-f8f9-4e54-a68c-ee81e1459a06,8c8f2489-f580-4d27-bb73-7cc321392eac,97beeea9-8887-4711-aede-49cf58191cca,2023-03-04,1,210.17
d85ed723-cfa4-4c33-ae39-aab6aef20f52,b4ffb743-99a5-422c-baed-1ebadab655e9,228f5017-deca-4340-becd-86bf75697974,2023-09-11,3,134.78
4cfa734a-54d5-455c-ace6-7dd741803860,beda99eb-de5b-4078-9a5e-b6a600f3f083,9fd9da26-3d02-456d-b911-26142d310376,2023-10-22,2,455.93
a901934e-6622-49e2-b3be-0785916627e9,e11e4277-6ae4-4256-bf0d-42ed5df63dbd,a22ccdb9-d439-4ded-93a6-64d87c033938,2024-04-02,10,426.35
aed59b9a-a494-48b8-9f3c-efbd22624629,c7381004-0763-43e0-9ffd-f99069de8ed8,0c244513-3842-40c3-a02e-eefd972787ca,2022-11-04,2,331.08
8bd51d8b-3fd8-4ee3-8b5f-77ed2e3f12ba,59fb48a2-e4b2-4678-a606-09e4a2d2831d,54c4cd51-d0c5-4771-9876-efbca7babc70,2023-08-28,7,318.99
76282349-721f-40d6-9484-45cf3f5f1739,1df79bbf-8b9e-42f1-b7b4-0046e8e6a57d,e07a9e2a-9e47-44eb-a1af-5546880e5785,2022-10-11,2,253.38
ed29aa8d-d069-4550-9b51-34733122c881,1d2bade7-649f-463c-9542-e63e7be6c759,9fd9da26-3d02-456d-b911-26142d310376,2022-12-16,5,455.93
a81c5c4a-0816-453d-acc6-25b9e804069c,3fe3bf18-d6bc-47a3-a326-3afacad156b5,cbfaa4c7-33a5-4794-b592-d2463bbbb1cf,2022-11-25,2,247.39
b2cf5c1b-b4dd-481e-b6ce-0c31f2f58b70,2c6fa8c4-5790-4f99-bad8-5bba2d4b9726,9d5898be-cd4a-46c2-af26-d6c190afc16e,2023-10-01,9,42.23
4bfa1557-2d3f-485a-8f2f-bbdfc91e868d,124ddc6f-5750-45dc-843f-ff7368dc9777,cbfaa4c7-33a5-4794-b592-d2463bbbb1cf,2024-06-25,3,247.39
0a90cd5e-2ed4-48dd-b5f4-9579d0f24ea6,e2f4861b-76ee-4696-9ace-b73dc655b67f,7c1ca02e-cc1c-4340-b574-fd8bfc7a86ec,2022-08-09,8,265.93
172110fd-0481-4840-8252-021eb290be0c,663fee24-143b-4320-879e-e88a6fd5adbc,1d25d50d-9878-454a-9855-560e49fb265b,2024-02-05,6,379.47
e13173c4-5519-4ff7-a1bc-51bb6d030a35,39bec912-9012-431d-b061-94c2331189b6,2c03fa0e-2179-4797-a525-6d292dbf590d,2022-10-17,2,307.26
0c33dd16-e4fa-42a1-8712-e8a51c1ed778,452c5d20-7a82-412e-8ddd-c6ce9dfa868d,e701e6ad-9c75-4ab6-af08-a713fa5ae9b7,2023-08-20,8,424.07
d9ca6860-fe48-437c-af52-c5a56b98f819,d28b1e9b-3c96-4c68-8618-c138b8986de7,8ad30683-611c-4ddf-a519-755e0a1db083,2023-07-10,1,221.42
76421976-b5dc-499b-8af7-750c90ba5794,933252b9-a718-4a74-a81b-37bd4ffc0965,d4c70cb3-2dab-4dac-9e5e-97385d3fdbf8,2022-08-08,10,173.02
972bcd14-1a8a-4719-ad52-a99a1860c632,893dd7c2-2892-43ea-878f-98ff2af3ddf2,9fd9da26-3d02-456d-b911-26142d310376,2023-05-04,6,455.93
c9fd8300-3bfb-4a2d-9b16-1425869e7e15,8e55f874-678f-4281-ac36-ea0f778dae8b,8ad30683-611c-4ddf-a519-755e0a1db083,2024-04-12,1,221.42
71a9064e-f6c9-4b46-a2d1-cb9e504dabc8,e11e4277-6ae4-4256-bf0d-42ed5df63dbd,e07a9e2a-9e47-44eb-a1af-5546880e5785,2023-08-09,1,253.38
6e5d6a02-99f9-48ae-a9d0-aee0cc1864a7,21f6780d-71fa-4b49-a3d5-19ae02a3d345,9d5898be-cd4a-46c2-af26-d6c190afc16e,2022-07-10,9,42.23
9c744ad9-5a0b-4b01-96a1-fcac300b387b,44de80fc-d9fd-4837-8036-44aa380d97d5,c2775e8d-2748-4a95-814a-76da33fc5c32,2023-02-11,9,54.56
14ad31be-95ed-49fb-aacf-f9a5068c4e7b,bc847835-f78f-4a6f-bce8-29decc440dbe,7c1ca02e-cc1c-4340-b574-fd8bfc7a86ec,2022-08-03,2,265.93
8eb8b5f8-6376-4c24-b312-b34cddf86737,1ae1f569-37e9-451d-90c8-15d56b91523b,d4c70cb3-2dab-4dac-9e5e-97385d3fdbf8,2022-09-04,3,173.02
22d08f74-76b6-4e1c-8102-aac2eccf48d7,bdc2333c-b7de-4442-a000-9e8169e7964d,29b39332-40ef-45bf-81ee-2839ca3b4343,2024-06-02,6,466.5
a9e935e0-5357-4097-a708-b91a13b5346c,f7febc8b-eb04-4b42-8f80-e5610004c2bb,50f81864-9e16-477d-9c61-b402dd35c7e7,2022-12-28,7,485.2
412e8c96-5c3b-4b11-bd5a-595ab064d0a2,d891cff1-34a1-4c78-a540-9f3f29bfc486,228f5017-deca-4340-becd-86bf75697974,2022-07-30,6,134.78
1d38d508-5c2c-4182-b8ec-e0386e5e167b,1d2bade7-649f-463c-9542-e63e7be6c759,8ad30683-611c-4ddf-a519-755e0a1db083,2022-11-16,1,221.42
70d3e148-0f9f-4851-9e9d-8fcbac73d0fb,d49a4197-7cc0-45e5-9088-f78c002064d7,97beeea9-8887-4711-aede-49cf58191cca,2023-09-12,7,210.17
b4352ce6-f3dd-4f1b-b4e8-8b6c36e96c08,c7381004-0763-43e0-9ffd-f99069de8ed8,830bbba4-f322-4730-bed3-85f9f7c4487b,2022-11-28,9,51.71
51ddacb0-c96a-41db-af10-125c7e56f7f0,72c8ac1a-1f33-4025-a136-b8dad8f27f01,d39dfee8-7228-4faf-981f-8099785d4345,2022-09-06,4,496.21
aab610fb-9708-4894-9338-cdd2ecc50e7b,3d92b627-a990-4ac2-8cb5-0883f5b0275f,4c489ba3-67be-4747-9e0d-b9a6be43795f,2024-06-07,3,168.01
a374eb57-76c8-401d-aab0-510f5d601691,a0c84e47-301b-4b9b-b83c-c124c446feb2,b76ac9bd-2623-4bca-85e4-0058bccacdc0,2024-02-03,2,360.88
e8624905-2277-458e-a520-ef3d9c860628,e0734f95-5bf6-4dcd-84b7-ec7287bf96a8,debff46f-79fb-4d14-9b22-e0d15e364c88,2022-09-08,3,121.13
3cbe44da-a741-4c83-81bb-04c41553f5a5,df79dd8f-e08a-4c41-b57a-56da65987aab,8e5bae1b-0f7c-483f-8140-11e168a4eaf5,2024-04-05,10,264.07
04fefaba-e1d3-4139-861a-95e23d7806b9,5de006bb-08cc-4d6c-8928-8d75b8a2b348,7c1ca02e-cc1c-4340-b574-fd8bfc7a86ec,2022-07-31,1,265.93
17e9dc84-ef84-403b-9e58-3aa7eca2b63b,21de9440-9bdd-4014-8662-391b32137293,c490c484-e557-4c42-b9b5-fbc90fde3564,2024-03-03,10,473.19
21b7aa26-520d-48e4-9e4f-ea80e43eaf40,15063383-66c2-45db-8a13-be6031051468,a345f36d-bda3-4e38-b4c4-7e3a9aeaf07c,2022-11-21,10,237.12
300fdae4-293a-46fc-9a8d-bde98bcae583,86cc4ed8-a92b-40cf-b1de-9f87aa5c1981,e07a9e2a-9e47-44eb-a1af-5546880e5785,2024-01-31,3,253.38
ffbd33f1-bc30-4798-8ca9-8637aa92ddec,72c8ac1a-1f33-4025-a136-b8dad8f27f01,8044e10f-5850-477b-bb0c-a1277b58dbaf,2023-07-26,1,105.52
6b8d97c2-19b1-49bb-8812-4fcc92520de4,5528f785-91d3-4fb3-a35e-54d4883fee1a,32d9dc5d-27f8-42bb-8305-6d5bf3d44d6b,2023-08-16,2,47.83
e8e182f3-b4ce-4953-afd6-68d31f0cd331,b8788e28-90fc-4a1b-aacc-236c44b09f44,3145d1fc-231c-4c04-b9eb-df0f38bc50af,2022-08-28,5,456.75
8a668e1e-c692-46d6-83c1-0238f96a4fdf,e2f4861b-76ee-4696-9ace-b73dc655b67f,de4b2f20-8cd3-4bdf-80fa-59651524549c,2024-05-09,2,272.11
9d6a23e5-082b-4a33-9371-8f45ff9d8025,570b21a1-758d-4cc3-8b99-02e9bef9d939,562344ce-072b-422a-8ec5-6efd2c9a03fc,2023-02-25,8,435.31
a190a6f2-61a9-4d79-8a3d-50a60aa427b8,e0734f95-5bf6-4dcd-84b7-ec7287bf96a8,eea5e2d5-f1b1-4453-910b-fb4347c3c140,2022-09-25,1,393.25
c44603f8-37fa-47a5-b003-e0b3876faa8b,44de80fc-d9fd-4837-8036-44aa380d97d5,70d33a1d-c15d-4d95-946f-5ec2ae422784,2023-07-22,6,151.99
964fe6ac-7148-455e-93b0-6b894233b913,77429103-faff-4c0d-9e94-a88c91027dfb,a22ccdb9-d439-4ded-93a6-64d87c033938,2023-05-30,9,426.35
6dffd9dc-f4fc-42ce-b382-7dea0c6ff359,242fe96e-e813-44b2-8727-3263f65f03ad,2afe81e2-3ab6-4a6b-bf1f-576aff76f87b,2023-08-25,5,112.79
d3c2b6a2-db6a-47f5-ab79-c1564693baa7,3e8e5c57-32d0-4e42-8559-3024b59d6997,97beeea9-8887-4711-aede-49cf58191cca,2023-10-23,2,210.17
807f83c1-eb39-4f56-8e14-820a8528af43,1d2bade7-649f-463c-9542-e63e7be6c759,830bbba4-f322-4730-bed3-85f9f7c4487b,2023-05-30,8,51.71
6b60a7fc-fc50-43bd-835e-f6531df00426,013458ea-5dc0-4576-a6b5-8a12643072af,209e25c5-fbee-4e10-b497-3fd1afc45e60,2023-08-06,6,62.87
4bc1e05b-c87b-4ab9-8253-777656f830a9,72ec9d4b-f846-449c-8073-dd714849620d,cbfaa4c7-33a5-4794-b592-d2463bbbb1cf,2023-02-07,3,247.39
a9db1e72-7a68-4158-b79d-9207c678c8d3,607463f1-73a0-4f7b-aeb9-fc358b6ab9a9,d6799ff2-3740-4e77-92ee-c48b4494ad45,2023-08-14,1,207.31
476d1ff9-fb47-4562-ae0f-34fc26abb70d,34d4f41b-dc57-428b-9953-2726be4eb0be,c2775e8d-2748-4a95-814a-76da33fc5c32,2023-06-02,10,54.56
779a06a7-2ab4-486c-922d-bdee098d8c42,b009ff1d-eb4b-40d7-b967-b683675266b2,eea5e2d5-f1b1-4453-910b-fb4347c3c140,2022-11-26,1,393.25
b57e0d53-a3bd-4856-8164-c6eabf201fe4,9ef95779-cba0-4abb-8ca8-85377016799c,d6799ff2-3740-4e77-92ee-c48b4494ad45,2022-07-03,6,207.31
5fef72e1-fbec-4b53-85e5-83654235006a,960203f5-8f42-4f4c-a3b4-e7b3614bc49b,29b39332-40ef-45bf-81ee-2839ca3b4343,2024-04-30,4,466.5
9fdc97ef-8c58-4140-a656-4638d7877257,ae7956e5-8cf9-4d3f-9967-d517b06e1da3,9fd9da26-3d02-456d-b911-26142d310376,2022-10-08,8,455.93
cf36be49-d473-4d80-afae-55a418b4a5a9,1d2bade7-649f-463c-9542-e63e7be6c759,eea5e2d5-f1b1-4453-910b-fb4347c3c140,2024-01-16,3,393.25
2d25f273-705f-4332-bed3-dba27346838e,1432e9a5-5a14-44e7-887f-c8a38223a6e8,8fb9ac2e-6ff0-433c-933b-be4de6a96929,2023-12-29,5,66.55
9a2c21ab-a35e-4883-b847-e607c6256173,d49a4197-7cc0-45e5-9088-f78c002064d7,a345f36d-bda3-4e38-b4c4-7e3a9aeaf07c,2024-06-19,7,237.12
241a7ce1-a2ca-4ece-97a3-cbdb0d01067d,1df79bbf-8b9e-42f1-b7b4-0046e8e6a57d,209e25c5-fbee-4e10-b497-3fd1afc45e60,2022-12-01,3,62.87
a8a7f45b-81fa-4b6a-96be-2ba48c1a70ba,f7febc8b-eb04-4b42-8f80-e5610004c2bb,32d9dc5d-27f8-42bb-8305-6d5bf3d44d6b,2022-09-04,8,47.83
00281b81-10d8-4ce3-ba4f-bde2c8f40bf3,a1a83815-316a-4e6d-9780-d9329fee9d0e,a8bcf671-933f-4c8e-957f-0a485001ac02,2022-07-13,9,195.82
777001c6-4e29-4ae3-96e0-97a91cfe4802,124ddc6f-5750-45dc-843f-ff7368dc9777,d4c70cb3-2dab-4dac-9e5e-97385d3fdbf8,2022-11-19,1,173.02
fc5eb267-7165-4029-91b4-93232bda9430,3fe3bf18-d6bc-47a3-a326-3afacad156b5,eea5e2d5-f1b1-4453-910b-fb4347c3c140,2022-08-13,7,393.25
43bb75a8-3654-486d-a00b-f9f16b6abf39,42307318-a9cd-410f-972b-81287074204a,32d9dc5d-27f8-42bb-8305-6d5bf3d44d6b,2023-01-25,3,47.83
9e121eed-c6c1-45cc-9ef6-70886f0f51a8,1bca8bb6-d580-4f4a-b319-9174247218a0,4c489ba3-67be-4747-9e0d-b9a6be43795f,2024-06-06,7,168.01
7d39f10c-f8ef-4a98-a06a-29970defe29e,77429103-faff-4c0d-9e94-a88c91027dfb,a8bcf671-933f-4c8e-957f-0a485001ac02,2024-06-09,6,195.82
2ae093c1-0d28-490d-a0db-5c98ca421ed9,6339e1b4-5b35-4e4d-9000-43457849d4c8,ac7fc824-4373-484f-bab2-4c40f0400a0a,2024-03-24,3,30.25
d0154842-7e7d-4a19-b7ba-726b4b4feb1a,2eff060d-4020-4997-8aa0-dd3825c7dbe0,bacbdbdf-e454-41af-81f7-cb4b2ebf1244,2024-01-03,1,281.69
1af15c3d-9074-4d10-908a-6b5932e5c1e2,833f114b-3a9b-4961-bdc3-1a7e9f932b32,bacbdbdf-e454-41af-81f7-cb4b2ebf1244,2023-09-03,3,281.69
6588cbf8-dfbf-4ba5-bd3b-d004fd16d95b,1432e9a5-5a14-44e7-887f-c8a38223a6e8,209e25c5-fbee-4e10-b497-3fd1afc45e60,2022-09-15,4,62.87
0f5977ac-a870-48df-ba80-681bf838b78c,d96fbd40-1ea3-4f40-90dd-0238bbe4054d,a22ccdb9-d439-4ded-93a6-64d87c033938,2024-01-25,6,426.35
9450211b-993e-4292-b902-9b8adff36c87,21f6780d-71fa-4b49-a3d5-19ae02a3d345,9d5898be-cd4a-46c2-af26-d6c190afc16e,2024-05-10,2,42.23
953f5d3d-1da8-4fc7-b3a0-c7723846f339,bc847835-f78f-4a6f-bce8-29decc440dbe,ac7fc824-4373-484f-bab2-4c40f0400a0a,2023-10-08,9,30.25
fb114255-1981-4c94-a61f-d074fe5f30d2,21de9440-9bdd-4014-8662-391b32137293,3145d1fc-231c-4c04-b9eb-df0f38bc50af,2024-01-02,2,456.75
6e17957c-2753-453f-a847-9547ede6c7fb,15063383-66c2-45db-8a13-be6031051468,8044e10f-5850-477b-bb0c-a1277b58dbaf,2022-08-31,4,105.52
8d1e247c-f179-4295-a2c9-0fd595f4599b,bdc2333c-b7de-4442-a000-9e8169e7964d,29b39332-40ef-45bf-81ee-2839ca3b4343,2024-05-01,6,466.5
f918d1a0-a346-4182-8ed7-559500b8aa76,b8788e28-90fc-4a1b-aacc-236c44b09f44,228f5017-deca-4340-becd-86bf75697974,2022-12-02,8,134.78
6c640c27-1af9-4d93-b133-84119eadfe0d,6bdf3d60-bf3d-45f7-a393-415f22020ec4,54c4cd51-d0c5-4771-9876-efbca7babc70,2022-12-06,4,318.99
4efb4762-c868-4a91-b6ac-60deda651447,4d3af748-766f-4448-9645-94de2195441d,29b39332-40ef-45bf-81ee-2839ca3b4343,2022-12-22,6,466.5
4cff065d-50a5-42f3-8ea5-9e785f1d9709,beda99eb-de5b-4078-9a5e-b6a600f3f083,a345f36d-bda3-4e38-b4c4-7e3a9aeaf07c,2024-05-25,4,237.12
c57a780f-8e26-4ae5-99ec-3b796cc334af,986157b8-354a-4f15-9178-e104a3470c3f,7c1ca02e-cc1c-4340-b574-fd8bfc7a86ec,2024-01-08,2,265.93
b6ff0825-96f4-42d5-8175-cfd07d0bfd6e,8e55f874-678f-4281-ac36-ea0f778dae8b,d6799ff2-3740-4e77-92ee-c48b4494ad45,2023-01-06,6,207.31
c18843c4-3a4f-4f5a-b5c1-d67c16d97e53,39bec912-9012-431d-b061-94c2331189b6,8e5bae1b-0f7c-483f-8140-11e168a4eaf5,2022-11-14,2,264.07
3c0be1de-505f-413a-8edf-1fb44fd6e0ba,36a4423a-323d-442a-88f2-a1d395e7a7a7,8044e10f-5850-477b-bb0c-a1277b58dbaf,2022-07-13,9,105.52
726db511-8e57-4b29-a970-73b6d44d9119,0198e52c-7b7c-4493-9293-7edb79057242,bacbdbdf-e454-41af-81f7-cb4b2ebf1244,2023-06-30,8,281.69
ce61f2e1-8ae8-4a5b-8ff0-94f6d7e94fda,d92611c6-b22e-4701-97cc-659ecabafbc5,a22ccdb9-d439-4ded-93a6-64d87c033938,2023-03-05,5,426.35
9b3aed99-0cbe-4054-a7ed-ad0313347f9c,c7381004-0763-43e0-9ffd-f99069de8ed8,d39dfee8-7228-4faf-981f-8099785d4345,2023-08-13,1,496.21
d7185a30-ba89-4259-9b4a-a9b1a6fe2a98,5441fcc6-29ca-454a-bc83-d507cb699770,2c03fa0e-2179-4797-a525-6d292dbf590d,2023-01-08,6,307.26
9d70d8bd-3602-4e57-beda-800eb856cf33,51142f9f-0269-49f1-9d98-2b3ad1b54b86,cbfaa4c7-33a5-4794-b592-d2463bbbb1cf,2024-05-20,8,247.39
ce48ebde-1e4c-4009-a124-f5243474eecf,124ddc6f-5750-45dc-843f-ff7368dc9777,1b44390c-5040-4812-9727-68661153f062,2023-08-24,7,342.75
eeb7da65-51ef-4b88-ab49-02df101b6660,833f114b-3a9b-4961-bdc3-1a7e9f932b32,88363e9d-3bc5-484b-843d-75352ca7f2a3,2024-04-19,7,86.96
f771f4e9-8c2d-44e5-a32d-cf2fe75164bc,1bca8bb6-d580-4f4a-b319-9174247218a0,50f81864-9e16-477d-9c61-b402dd35c7e7,2022-09-29,2,485.2
c8b809cd-8463-443d-84ad-f5d02c48267e,3d92b627-a990-4ac2-8cb5-0883f5b0275f,2c03fa0e-2179-4797-a525-6d292dbf590d,2022-11-06,3,307.26
40526290-6146-43b0-9c21-7594cc0a0c27,0a57a687-3912-4e48-93f2-df7f30cd43f2,9d5898be-cd4a-46c2-af26-d6c190afc16e,2023-09-17,1,42.23
1e33f21a-1924-4c0a-bc4d-2a0a4f4bd743,5528f785-91d3-4fb3-a35e-54d4883fee1a,e701e6ad-9c75-4ab6-af08-a713fa5ae9b7,2023-08-14,2,424.07
91029782-5045-4de2-84c6-b8a138cea9b7,3e8e5c57-32d0-4e42-8559-3024b59d6997,8044e10f-5850-477b-bb0c-a1277b58dbaf,2023-02-16,9,105.52
4f38bb62-893b-48d2-8e93-966ae00dfba9,5528f785-91d3-4fb3-a35e-54d4883fee1a,1b44390c-5040-4812-9727-68661153f062,2022-11-26,1,342.75
0785d25a-fcc3-4511-8d74-51de5f57279f,1432e9a5-5a14-44e7-887f-c8a38223a6e8,cbfaa4c7-33a5-4794-b592-d2463bbbb1cf,2023-07-22,2,247.39
b17c7358-c6ef-4fef-b89d-9be8f077792c,9227d3a1-cf9c-4bff-9557-7cf210e2473d,b76ac9bd-2623-4bca-85e4-0058bccacdc0,2023-07-25,1,360.88
61194bf6-d0fc-4aa1-a7f6-a87659e4cfb2,9227d3a1-cf9c-4bff-9557-7cf210e2473d,8e5bae1b-0f7c-483f-8140-11e168a4eaf5,2023-08-16,1,264.07
71f2a914-67d9-4eb0-886b-aa04b9b22423,f64401e5-5d4a-4af0-9097-7889ae6acf01,7c1ca02e-cc1c-4340-b574-fd8bfc7a86ec,2024-03-05,1,265.93
fa9211e5-04c3-4093-add7-23712c35d9ef,986157b8-354a-4f15-9178-e104a3470c3f,d4c70cb3-2dab-4dac-9e5e-97385d3fdbf8,2023-08-28,2,173.02
3d60364f-2317-497f-9e4d-a082c8c6d198,15063383-66c2-45db-8a13-be6031051468,b76ac9bd-2623-4bca-85e4-0058bccacdc0,2023-11-30,8,360.88
dad755ab-e746-4fe0-98ad-bafc0cf00846,b8ad956f-9e4c-406d-9bbd-c5189815742e,8e5bae1b-0f7c-483f-8140-11e168a4eaf5,2023-12-01,5,264.07
b9707836-6e94-4a92-a7c1-c3022259f444,3fe3bf18-d6bc-47a3-a326-3afacad156b5,eea5e2d5-f1b1-4453-910b-fb4347c3c140,2024-04-24,2,393.25
8cfe599f-9f0e-4a53-8e02-8388d8c5c444,34d4f41b-dc57-428b-9953-2726be4eb0be,d6799ff2-3740-4e77-92ee-c48b4494ad45,2024-05-01,1,207.31
485c9626-ec5c-43a9-a39d-e420656e5d74,452c5d20-7a82-412e-8ddd-c6ce9dfa868d,9fd9da26-3d02-456d-b911-26142d310376,2022-12-13,1,455.93
96c8f437-b569-4528-a206-46a383870315,452c5d20-7a82-412e-8ddd-c6ce9dfa868d,70d33a1d-c15d-4d95-946f-5ec2ae422784,2024-05-19,5,151.99
